division_code,dist_code,sub_dist_code,union_code,mah_code,rmo_1,node_hash,admin_unit_t1,area,total_household,pop_total,pop_in_house,pop_floating,pop_density,admin_unit_t3,rmo_3,num_general_household,household_1person,household_2person,household_3person,household_4person,household_5person,household_6person,household_7person,household_8+person,avg_household_size,admin_unit_t4,rmo_4,all_age_pop,0-4,5-9,10-14,15-19,20-24,25-29,30-49,50-59,60-64,65+
30,48,45,47,611,1,304845476111,*Kargaon Kona Para,,1514,7153,7153,0,,*Kargaon Kona Para,1,1514,3.8,9.0,15.7,20.5,19.4,14.4,8.4,8.7,4.7,*Kargaon Kona Para,1,7153,14.1,16.2,11.7,6.5,7.4,8.2,21.1,5.9,2.9,5.9
30,48,45,47,611 01,1,30484547611 011,Kargaon Kona Para,,108,472,472,0,,Kargaon Kona Para,1,108,5.6,17.6,15.7,15.7,18.5,11.1,5.6,10.2,4.4,Kargaon Kona Para,1,472,15.9,12.7,13.1,6.6,8.5,7.8,17.4,7.6,3.2,7.2
30,48,45,47,611 02,1,30484547611 021,Bazzar Hati,,102,448,448,0,,Bazzar Hati,1,102,2.9,12.7,18.6,23.5,15.7,12.7,7.8,5.9,4.4,Bazzar Hati,1,448,12.3,19.0,12.3,6.5,6.0,7.6,21.9,8.5,2.7,3.3
30,48,45,47,611 03,1,30484547611 031,Nelam Hati,,78,379,379,0,,Nelam Hati,1,78,2.6,9.0,16.7,17.9,24.4,12.8,3.8,12.8,4.9,Nelam Hati,1,379,12.4,12.7,10.0,9.5,5.5,9.0,21.6,7.7,3.4,8.2
30,48,45,47,611 04,1,30484547611 041,Fukkar Par,,107,585,585,0,,Fukkar Par,1,107,1.9,3.7,15.0,14.0,18.7,17.8,15.0,14.0,5.5,Fukkar Par,1,585,15.6,16.9,11.1,5.0,8.5,9.7,18.6,4.8,2.1,7.7
30,48,45,47,611 05,1,30484547611 051,Kumar Hati,,118,521,521,0,,Kumar Hati,1,118,6.8,9.3,19.5,20.3,17.8,12.7,7.6,5.9,4.4,Kumar Hati,1,521,14.8,15.5,12.3,4.8,7.9,10.4,20.5,4.4,3.5,6.0
30,48,45,47,611 06,1,30484547611 061,Palwan Kha Hazi,,231,1126,1126,0,,Palwan Kha Hazi,1,231,5.6,9.5,11.7,19.0,21.6,11.3,10.0,11.3,4.9,Palwan Kha Hazi,1,1126,11.6,15.5,13.0,7.7,7.0,6.9,21.8,5.4,2.8,8.2
30,48,45,47,611 07,1,30484547611 071,Kargan.P.Para,,327,1512,1512,0,,Kargan.P.Para,1,327,4.6,7.3,16.8,22.0,17.7,18.0,7.3,6.1,4.6,Kargan.P.Para,1,1512,14.6,17.3,11.4,5.4,7.7,7.1,21.4,5.8,3.8,5.6
30,48,45,47,611 08,1,30484547611 081,Bastar Par,,443,2110,2110,0,,Bastar Par,1,443,2.0,8.1,15.3,22.8,20.3,14.4,8.6,8.4,4.8,Bastar Par,1,2110,14.9,16.7,11.1,7.0,7.4,8.9,21.7,5.5,2.5,4.3
30,48,45,47,652,1,304845476521,*Lahund,,796,3853,3853,0,,*Lahund,1,793,2.9,10.8,15.0,17.4,18.5,16.4,9.6,9.3,4.9,*Lahund,1,3853,15.9,17.3,9.5,5.8,6.2,7.7,22.7,6.8,2.9,5.1
30,48,45,47,839,1,304845478391,*Pachli Para,,1036,4750,4750,0,,*Pachli Para,1,1036,4.8,10.6,16.0,20.6,18.2,14.1,7.2,8.4,4.6,*Pachli Para,1,4750,15.2,17.9,10.5,5.5,6.8,7.2,22.2,6.3,2.8,5.6
30,48,45,66,,,30484566,Lohajuri Union Total,3247,5185,22471,22471,0,1710,Lohajuri Union Total,,5181,4.8,10.8,19.0,22.1,19.7,12.1,6.2,5.3,4.3,Lohajuri Union Total,,22471,14.4,14.9,11.7,6.8,7.3,8.0,21.8,6.4,3.3,5.3
30,48,45,66,279,1,304845662791,*Char Kaonia,,599,2538,2538,0,,*Char Kaonia,1,599,7.2,10.9,18.5,21.9,18.7,11.4,5.8,5.7,4.2,*Char Kaonia,1,2538,14.6,14.9,11.2,6.5,7.7,8.6,21.2,7.3,3.2,5.0
30,48,45,66,673,1,304845666731,*Lohajuri,,3047,13404,13404,0,,*Lohajuri,1,3043,3.8,10.7,19.1,22.3,19.3,12.4,6.6,5.7,4.4,*Lohajuri,1,13404,14.5,15.1,11.9,6.9,7.0,8.1,22.1,6.4,3.0,5.0
30,48,45,66,673 01,1,30484566673 011,Lohajuri Uttar,,811,3431,3431,0,,Lohajuri Uttar,1,807,5.2,11.2,22.9,21.2,18.2,12.4,5.2,3.7,4.2,Lohajuri Uttar,1,3431,13.9,15.5,11.9,7.1,6.4,8.2,22.4,6.0,3.2,5.2
30,48,45,66,673 02,1,30484566673 021,Lohajuri Dakhin,,889,3806,3806,0,,Lohajuri Dakhin,1,889,4.6,11.1,17.4,24.9,20.1,10.5,6.7,4.6,4.3,Lohajuri Dakhin,1,3806,14.8,15.3,10.9,6.5,8.1,8.6,21.1,6.4,2.9,5.5
30,48,45,66,673 03,1,30484566673 031,Baher Char,,442,2061,2061,0,,Baher Char,1,442,2.5,10.2,18.6,17.6,18.6,14.9,10.0,7.7,4.7,Baher Char,1,2061,15.7,16.3,13.2,6.5,6.2,7.7,22.5,5.2,2.5,4.2
30,48,45,66,673 04,1,30484566673 041,Uttar Jirir Par,,424,1980,1980,0,,Uttar Jirir Par,1,424,1.9,10.6,17.2,21.0,18.9,15.1,6.4,9.0,4.7,Uttar Jirir Par,1,1980,12.9,13.6,12.3,7.4,6.7,7.7,23.1,7.6,3.4,5.3
30,48,45,66,673 05,1,30484566673 051,Jirir Par,,481,2126,2126,0,,Jirir Par,1,481,3.1,10.0,17.7,24.9,20.8,11.4,6.0,6.0,4.4,Jirir Par,1,2126,15.3,14.6,11.8,7.1,7.3,7.5,22.1,7.0,3.2,4.1
30,48,45,66,901,1,304845669011,*Purba Char Paratala,,1539,6529,6529,0,,*Purba Char Paratala,1,1539,5.8,10.9,19.0,21.6,21.0,11.8,5.5,4.4,4.2,*Purba Char Paratala,1,6529,14.1,14.5,11.5,6.9,7.8,7.7,21.6,6.1,3.8,6.0
30,48,45,66,901 01,1,30484566901 011,Uttar Char Paratala,,622,2544,2544,0,,Uttar Char Paratala,1,622,6.8,11.9,19.6,22.0,20.7,10.9,4.3,3.7,4.1,Uttar Char Paratala,1,2544,14.6,13.2,10.5,7.2,9.0,7.4,21.2,6.6,3.4,6.9
30,48,45,66,901 02,1,30484566901 021,Dakshin Char Paratala,,499,2147,2147,0,,Dakshin Char Paratala,1,499,4.2,10.8,20.6,21.6,20.0,11.6,6.0,5.0,4.3,Dakshin Char Paratala,1,2147,12.9,15.0,13.4,6.6,6.4,8.7,21.8,5.8,3.9,5.5
30,48,45,66,901 03,1,30484566901 031,Daspaki,,418,1838,1838,0,,Daspaki,1,418,6.2,9.3,16.3,21.1,22.5,13.2,6.7,4.8,4.4,Daspaki,1,1838,14.7,15.7,10.7,6.9,7.8,7.1,21.8,5.8,4.2,5.4
30,48,45,76,,,30484576,Masua Union Total,4930,7483,33432,33432,0,1676,Masua Union Total,,7463,4.6,10.3,17.4,23.0,20.2,12.0,6.4,6.2,4.4,Masua Union Total,,33432,11.9,13.8,12.2,8.3,7.2,7.9,23.0,7.0,3.3,5.5
30,48,45,76,020,1,304845760201,*Adampur Manoharpur,,465,2113,2113,0,,*Adampur Manoharpur,1,457,3.9,11.6,15.5,23.4,20.6,11.8,6.6,6.6,4.4,*Adampur Manoharpur,1,2113,10.8,11.5,10.4,9.3,10.8,8.6,22.3,7.8,2.9,5.6
30,48,45,76,103,1,304845761031,*Bairagir Char,,668,3149,3149,0,,*Bairagir Char,1,668,3.3,6.7,15.1,24.6,22.0,13.3,7.9,7.0,4.7,*Bairagir Char,1,3149,12.4,14.9,12.6,7.4,7.0,8.1,22.8,6.7,2.8,5.2
30,48,45,76,145,1,304845761451,*Betal,,1235,5513,5513,0,,*Betal,1,1228,5.2,10.7,17.1,23.1,20.2,11.1,6.5,6.1,4.4,*Betal,1,5513,11.5,12.9,13.1,8.8,7.0,7.7,23.3,7.4,3.5,4.9
30,48,45,76,145 01,1,30484576145 011,Betal,,665,2993,2993,0,,Betal,1,658,5.3,12.2,19.1,20.2,19.5,10.2,7.0,6.5,4.3,Betal,1,2993,11.1,12.6,14.5,9.4,7.3,8.2,21.9,6.4,3.0,5.7
30,48,45,76,145 02,1,30484576145 021,Char Betal,,446,1979,1979,0,,Char Betal,1,446,3.6,9.6,14.3,26.5,22.9,12.3,6.1,4.7,4.4,Char Betal,1,1979,11.8,14.0,11.2,8.0,6.2,6.8,25.7,8.5,3.9,3.9
30,48,45,76,145 03,1,30484576145 031,Simul Kandi,,124,541,541,0,,Simul Kandi,1,124,10.5,6.5,16.1,26.6,14.5,11.3,5.6,8.9,4.4,Simul Kandi,1,541,12.8,10.4,12.6,8.7,8.3,8.5,21.8,8.9,4.4,3.7
30,48,45,76,559,1,304845765591,*Kaziar Char,,667,2960,2960,0,,*Kaziar Char,1,667,5.5,11.1,15.9,22.0,18.1,15.0,5.5,6.7,4.4,*Kaziar Char,1,2960,12.0,13.9,11.7,7.6,7.7,7.6,23.3,6.8,3.6,5.9
30,48,45,76,559 01,1,30484576559 011,Kaziar Char,,472,2033,2033,0,,Kaziar Char,1,472,6.1,12.3,16.9,21.8,16.7,14.8,5.3,5.9,4.3,Kaziar Char,1,2033,12.0,13.2,12.6,8.0,7.7,7.3,23.4,6.1,3.6,6.0
30,48,45,76,559 02,1,30484576559 021,Pramar Char,,195,927,927,0,,Pramar Char,1,195,4.1,8.2,13.3,22.6,21.5,15.4,6.2,8.7,4.8,Pramar Char,1,927,12.2,15.2,9.8,6.7,7.7,8.2,23.0,8.2,3.5,5.6
30,48,45,76,601,1,304845766011,*Kareha,,839,3597,3597,0,,*Kareha,1,839,5.2,12.2,16.9,23.7,19.7,10.7,6.2,5.4,4.3,*Kareha,1,3597,11.0,13.5,12.8,8.2,6.8,7.5,23.1,7.5,2.9,6.6
30,48,45,76,601 01,1,30484576601 011,Kareha,,247,972,972,0,,Kareha,1,247,6.1,15.0,21.1,27.1,13.0,8.9,6.5,2.4,3.9,Kareha,1,972,12.0,14.5,11.4,7.5,6.7,7.5,24.5,6.5,3.6,5.8
30,48,45,76,601 02,1,30484576601 021,Fuldi,,257,1166,1166,0,,Fuldi,1,257,5.8,12.5,12.5,19.5,20.6,14.0,5.8,9.3,4.5,Fuldi,1,1166,10.5,14.9,14.2,7.1,7.1,6.5,21.9,7.5,2.1,8.1
30,48,45,76,601 03,1,30484576601 031,Meratala,,149,634,634,0,,Meratala,1,149,5.4,12.8,16.1,23.5,21.5,8.7,8.7,3.4,4.3,Meratala,1,634,11.4,11.0,11.7,9.6,6.0,8.0,25.1,8.4,3.5,5.4
30,48,45,76,601 04,1,30484576601 041,Char Algi,,186,825,825,0,,Char Algi,1,186,3.2,7.5,18.3,25.3,25.8,10.2,4.3,5.4,4.4,Char Algi,1,825,10.4,12.4,13.2,9.3,7.2,8.6,21.8,8.1,2.5,6.4
30,48,45,76,735,1,304845767351,*Masua,,1424,6459,6459,0,,*Masua,1,1423,4.6,9.8,16.4,20.8,21.5,12.6,7.4,6.7,4.5,*Masua,1,6459,11.7,13.9,12.0,9.5,6.9,7.3,23.3,6.7,3.5,5.2
30,48,45,76,746,1,304845767461,*Mugdia,,1351,5875,5875,0,,*Mugdia,1,1349,4.1,10.4,20.1,24.4,18.9,11.3,5.3,5.6,4.3,*Mugdia,1,5875,12.9,14.3,12.4,6.9,6.9,8.7,22.8,6.3,3.5,5.3
30,48,45,76,746 01,1,30484576746 011,Mugdia,,513,2059,2059,0,,Mugdia,1,511,4.3,13.9,22.5,26.8,16.6,8.8,4.7,2.3,4.0,Mugdia,1,2059,11.8,15.1,13.5,7.0,7.8,8.7,22.8,6.3,2.7,4.3
30,48,45,76,746 02,1,30484576746 021,Char Algi,,838,3816,3816,0,,Char Algi,1,838,3.9,8.2,18.6,22.9,20.3,12.9,5.6,7.5,4.6,Char Algi,1,3816,13.5,13.8,11.8,6.8,6.4,8.8,22.8,6.4,3.9,5.8
30,48,45,76,870,1,304845768701,*Pang Masua,,603,2683,2683,0,,*Pang Masua,1,601,4.7,9.8,20.0,23.3,22.1,10.6,5.0,4.5,4.3,*Pang Masua,1,2683,11.7,15.1,11.9,8.0,6.4,7.8,23.2,7.3,3.2,5.6
30,48,45,76,922,1,304845769221,*Ramdi,,231,1083,1083,0,,*Ramdi,1,231,4.8,9.1,17.7,22.1,17.3,11.3,8.2,9.5,4.7,*Ramdi,1,1083,12.2,13.6,11.0,9.9,8.2,7.1,20.0,6.3,4.2,7.6
30,48,45,85,,,30484585,Mumurdia Union Total,5432,6145,27465,27465,0,1249,Mumurdia Union Total,,6141,5.5,10.6,15.9,21.6,19.3,12.8,7.5,6.9,4.5,Mumurdia Union Total,,27465,12.9,15.4,12.4,7.3,7.4,7.8,21.3,6.7,3.2,5.7
30,48,45,85,062,1,304845850621,*Bagh Ata,,482,1985,1985,0,,*Bagh Ata,1,479,7.5,12.7,16.9,23.2,18.4,11.7,5.6,4.0,4.1,*Bagh Ata,1,1985,12.7,15.9,13.6,7.0,6.0,6.9,22.3,6.9,2.5,6.3
30,48,45,85,072,1,304845850721,*Bagh Ber,,467,2030,2030,0,,*Bagh Ber,1,467,7.7,9.2,17.8,21.6,19.5,11.1,6.6,6.4,4.3,*Bagh Ber,1,2030,12.9,15.0,12.2,6.9,7.0,7.5,23.5,6.7,3.3,4.9
30,48,45,85,304,1,304845853041,*Mamurdia,,1317,5758,5758,0,,*Mamurdia,1,1317,5.9,10.6,15.9,22.2,21.2,11.6,6.8,5.8,4.4,*Mamurdia,1,5758,12.6,15.0,11.5,6.9,7.5,8.2,22.6,6.7,3.0,6.0
30,48,45,85,304 01,1,30484585304 011,Uttar Mumurdia,,616,2664,2664,0,,Uttar Mumurdia,1,616,6.2,11.0,16.7,21.4,21.8,10.2,6.3,6.3,4.3,Uttar Mumurdia,1,2664,12.7,14.8,11.3,6.7,7.5,9.5,22.4,6.3,3.1,5.7
30,48,45,85,304 02,1,30484585304 021,Dokhin Murdia,,701,3094,3094,0,,Dokhin Murdia,1,701,5.7,10.1,15.3,23.0,20.7,12.8,7.1,5.3,4.4,Dokhin Murdia,1,3094,12.5,15.2,11.7,7.1,7.4,7.1,22.8,7.0,2.9,6.3
30,48,45,85,331,1,304845853311,*Chatal,,1137,5250,5250,0,,*Chatal,1,1137,3.3,10.6,15.3,23.2,17.1,14.7,7.7,8.0,4.6,*Chatal,1,5250,13.0,15.3,12.8,8.3,7.7,7.6,19.7,7.0,3.3,5.3
30,48,45,85,383,1,304845853831,*Dhanki Para,,864,3758,3758,0,,*Dhanki Para,1,864,6.1,10.6,17.0,22.5,20.5,10.1,7.2,6.0,4.3,*Dhanki Para,1,3758,13.7,16.4,10.9,7.8,8.4,8.5,19.1,6.6,2.7,6.0
30,48,45,85,538,1,304845855381,*Joaria,,195,939,939,0,,*Joaria,1,195,3.6,12.3,11.8,20.5,17.4,13.3,10.3,10.8,4.8,*Joaria,1,939,13.6,17.5,11.8,6.4,8.1,7.1,21.3,6.1,2.7,5.4
30,48,45,85,642,1,304845856421,*Kurikhai,,205,955,955,0,,*Kurikhai,1,204,2.9,11.3,13.7,19.1,18.6,19.1,8.8,6.4,4.7,*Kurikhai,1,955,12.6,14.3,16.8,6.4,5.8,6.1,23.9,6.3,1.8,6.2
30,48,45,85,663,1,304845856631,*Langatia,,290,1346,1346,0,,*Langatia,1,290,4.8,9.7,16.2,17.9,19.7,14.8,8.6,8.3,4.6,*Langatia,1,1346,11.7,14.9,11.6,7.0,7.8,8.1,21.8,6.1,4.3,6.8
30,48,45,85,694,1,304845856941,*Magura,,187,881,881,0,,*Magura,1,187,8.0,9.1,12.8,17.6,16.6,13.4,12.3,10.2,4.7,*Magura,1,881,13.4,14.9,14.4,7.9,8.3,6.1,22.0,5.9,3.2,3.9
30,48,45,85,880,1,304845858801,*Pipalia,,465,2021,2021,0,,*Pipalia,1,465,7.5,10.5,18.9,17.6,18.7,12.7,7.3,6.7,4.3,*Pipalia,1,2021,12.9,16.1,13.7,6.7,5.8,7.1,20.5,6.9,3.8,6.6
30,48,45,85,984,1,304845859841,*Teragati,,536,2542,2542,0,,*Teragati,1,536,3.4,9.5,13.1,21.6,20.3,15.3,8.2,8.6,4.7,*Teragati,1,2542,12.3,14.6,12.7,7.4,7.6,8.7,21.0,6.8,3.9,5.0
30,48,45,95,,,30484595,Shahasram Dhuldia Union Total,6597,7137,32536,32536,0,1219,Shahasram Dhuldia Union Total,,7133,5.8,10.7,15.9,19.6,18.8,13.6,7.2,8.5,4.6,Shahasram Dhuldia Union Total,,32536,14.1,15.9,12.0,7.1,6.8,7.3,20.5,6.3,3.5,6.4
30,48,45,95,031,1,304845950311,*Adhkhola,,284,1316,1316,0,,*Adhkhola,1,284,4.6,12.3,10.9,20.4,20.4,16.5,7.4,7.4,4.6,*Adhkhola,1,1316,12.2,14.7,13.0,9.2,7.8,7.2,20.4,5.4,3.2,7.0
30,48,45,95,051,1,304845950511,*Atartupa,,207,895,895,0,,*Atartupa,1,207,8.7,12.1,15.9,17.4,16.4,17.4,4.8,7.2,4.3,*Atartupa,1,895,10.8,16.2,15.1,6.7,7.2,6.3,21.8,6.5,4.5,5.0
30,48,45,95,082,1,304845950821,*Bagh Jorkandi,,225,1046,1046,0,,*Bagh Jorkandi,1,225,4.4,7.6,15.1,22.7,22.7,14.7,5.8,7.1,4.6,*Bagh Jorkandi,1,1046,14.2,19.7,12.3,6.1,6.2,5.7,21.0,6.6,3.4,4.6
30,48,45,95,404,1,304845954041,*Diakul,,636,2791,2791,0,,*Diakul,1,635,4.7,13.5,16.1,20.6,20.6,11.2,6.5,6.8,4.4,*Diakul,1,2791,13.6,14.3,12.6,7.8,7.9,5.8,20.1,6.1,3.4,8.4
30,48,45,95,404 01,1,30484595404 011,Diakul,,374,1633,1633,0,,Diakul,1,373,4.3,13.9,15.8,20.6,21.4,11.3,7.0,5.6,4.4,Diakul,1,1633,13.3,14.1,12.3,8.6,7.5,6.1,19.0,6.8,3.8,8.4
30,48,45,95,404 02,1,30484595404 021,Pardiakul,,262,1158,1158,0,,Pardiakul,1,262,5.3,13.0,16.4,20.6,19.5,11.1,5.7,8.4,4.4,Pardiakul,1,1158,14.0,14.5,13.0,6.6,8.4,5.4,21.6,5.2,2.9,8.5
30,48,45,95,424,1,304845954241,*Gachihata,,501,2079,2079,0,,*Gachihata,1,501,5.8,13.4,22.2,20.2,16.8,11.2,4.8,5.8,4.1,*Gachihata,1,2079,13.6,14.0,12.1,8.0,7.2,8.1,21.7,6.6,3.7,5.0
30,48,45,95,777,1,304845957771,*Nakhla,,427,1986,1986,0,,*Nakhla,1,427,5.2,8.9,14.8,20.4,21.3,14.5,6.3,8.7,4.7,*Nakhla,1,1986,16.4,16.5,12.0,7.0,4.9,7.0,20.3,6.5,3.8,5.6
30,48,45,95,787,1,304845957871,*Naobaria,,500,2190,2190,0,,*Naobaria,1,500,7.6,11.6,17.4,17.2,19.6,11.0,8.0,7.6,4.4,*Naobaria,1,2190,15.0,16.5,12.1,5.6,7.0,6.7,21.7,6.2,3.5,5.6
30,48,45,95,787 01,1,30484595787 011,Naobaria,,358,1558,1558,0,,Naobaria,1,358,7.3,12.0,18.4,17.9,19.6,9.5,7.5,7.8,4.4,Naobaria,1,1558,14.5,15.7,11.8,5.6,8.2,7.3,21.0,6.0,3.3,6.5
30,48,45,95,787 02,1,30484595787 021,Phulbaria,,142,632,632,0,,Phulbaria,1,142,8.5,10.6,14.8,15.5,19.7,14.8,9.2,7.0,4.5,Phulbaria,1,632,16.3,18.5,13.0,5.5,4.1,5.2,23.6,6.5,4.0,3.3
30,48,45,95,912,1,304845959121,*Purura,,1113,5156,5156,0,,*Purura,1,1111,5.9,10.7,14.9,18.5,19.3,13.9,7.3,9.6,4.6,*Purura,1,5156,14.1,15.9,12.6,6.6,6.1,7.8,21.4,5.5,3.7,6.3
30,48,45,95,932,1,304845959321,*Roykhola,,1428,6706,6706,0,,*Roykhola,1,1428,6.8,9.0,14.9,18.8,18.3,14.1,8.1,10.0,4.7,*Roykhola,1,6706,15.3,16.4,11.1,6.4,6.7,7.8,19.9,6.2,3.5,6.6
30,48,45,95,943,1,304845959431,*Shahasram Dhuldia,,1386,6343,6343,0,,*Shahasram Dhuldia,1,1385,5.5,9.9,16.1,20.5,17.5,14.9,7.7,7.9,4.6,*Shahasram Dhuldia,1,6343,13.0,15.4,12.0,7.8,7.4,7.4,19.6,6.9,3.3,7.2
30,48,45,95,953,1,304845959531,*Sataradron,,430,2028,2028,0,,*Sataradron,1,430,4.2,11.6,16.0,20.5,18.1,10.9,7.7,10.9,4.7,*Sataradron,1,2028,15.0,16.7,10.7,7.1,6.2,7.9,21.2,6.7,2.9,5.7
30,48,49,,,,304849,Kishoreganj Sadar Upazila Total,47871,89863,414208,413805,403,2138,Kishoreganj Sadar Upazila Total,,88913,4.4,10.0,17.1,22.1,19.1,12.5,7.0,7.7,4.5,Kishoreganj Sadar Upazila Total,,414208,11.3,14.4,12.5,8.7,8.5,8.3,22.3,6.2,2.7,5.1
30,48,49,,,1,3048491,Kishoreganj Sadar Upazila,,67984,310410,310355,55,,Kishoreganj Sadar Upazila,1,67894,4.4,10.2,16.6,21.5,19.4,13.0,7.4,7.5,4.5,Kishoreganj Sadar Upazila,1,310410,12.2,15.4,12.5,7.9,7.8,8.1,21.5,6.2,2.9,5.5
30,48,49,,,2,3048492,Kishoreganj Sadar Upazila,,21879,103798,103450,348,,Kishoreganj Sadar Upazila,2,21019,4.2,9.5,18.9,24.1,18.2,10.8,5.8,8.4,4.5,Kishoreganj Sadar Upazila,2,103798,8.8,11.3,12.2,11.2,10.5,9.0,24.6,6.3,2.3,3.8
30,48,49,,,2,3048492,Kishoreganj Paurashava,,21879,103798,103450,348,,Kishoreganj Paurashava,2,21019,4.2,9.5,18.9,24.1,18.2,10.8,5.8,8.4,4.5,Kishoreganj Paurashava,2,103798,8.8,11.3,12.2,11.2,10.5,9.0,24.6,6.3,2.3,3.8
30,48,49,01,,,30484901,Ward No-01 Total,,1748,8437,8437,0,,Ward No-01 Total,,1727,4.2,9.6,16.2,23.3,18.5,12.8,7.2,8.2,4.6,Ward No-01 Total,,8437,10.6,11.9,11.6,10.7,9.1,8.5,25.1,6.4,2.3,3.8
30,48,49,01,331,2,304849013312,*Gaital (Part) With Floating,,896,4225,4225,0,,*Gaital (Part) With Floating,2,883,3.1,10.1,16.3,24.3,18.7,12.5,7.2,7.8,4.6,*Gaital (Part) With Floating,2,4225,10.6,12.8,11.7,10.0,9.0,9.0,24.5,6.6,2.2,3.6
30,48,49,01,360,2,304849013602,*Hospital Para(With Paitiont),,77,577,577,0,,*Hospital Para(With Paitiont),2,72,13.9,13.9,18.1,30.6,8.3,6.9,4.2,4.2,3.7,*Hospital Para(With Paitiont),2,577,19.1,4.5,7.6,12.3,9.4,6.1,26.9,7.3,2.4,4.5
30,48,49,01,400,2,304849014002,*Jute Res. Staff Qtr.,,27,140,140,0,,*Jute Res. Staff Qtr.,2,27,7.4,3.7,18.5,14.8,11.1,14.8,7.4,22.2,5.2,*Jute Res. Staff Qtr.,2,140,9.3,9.3,17.9,11.4,5.7,6.4,27.9,7.9,1.4,2.9
30,48,49,01,718,2,304849017182,*Rakhual,,200,891,891,0,,*Rakhual,2,199,6.0,8.5,17.6,25.1,16.1,14.1,6.5,6.0,4.4,*Rakhual,2,891,9.2,12.0,10.8,10.2,9.2,9.1,26.2,5.7,2.9,4.7
30,48,49,01,750,2,304849017502,*Sikuk Palli,,326,1559,1559,0,,*Sikuk Palli,2,324,4.0,6.8,14.8,22.2,22.5,13.0,6.5,10.2,4.8,*Sikuk Palli,2,1559,9.6,13.3,11.5,11.5,9.2,8.4,25.0,6.0,2.0,3.6
30,48,49,01,884,2,304849018842,*Sreedhar Khila(Roads&High Way),,222,1045,1045,0,,*Sreedhar Khila(Roads&High Way),2,222,4.1,11.7,15.8,18.0,18.0,14.4,9.9,8.1,4.7,*Sreedhar Khila(Roads&High Way),2,1045,8.4,11.0,12.9,11.5,9.4,8.0,25.6,6.7,2.6,3.9
30,48,49,02,,,30484902,Ward No-02 Total,,2725,13375,13375,0,,Ward No-02 Total,,2633,3.2,10.0,19.6,25.4,18.7,10.3,5.2,7.5,4.5,Ward No-02 Total,,13375,8.3,10.7,11.3,11.0,10.4,9.8,26.5,6.2,2.3,3.5
30,48,49,02,070,2,304849020702,*Alor Mala,,304,1419,1419,0,,*Alor Mala,2,292,3.1,7.9,17.1,28.1,19.2,12.0,5.1,7.5,4.5,*Alor Mala,2,1419,7.6,9.9,14.1,10.6,8.0,8.3,27.8,8.0,1.9,3.8
30,48,49,02,295,2,304849022952,*Gaital (Zilakaragar & Hostel),,112,1706,1706,0,,*Gaital (Zilakaragar & Hostel),2,108,7.4,10.2,25.0,24.1,19.4,7.4,1.9,4.6,3.9,*Gaital (Zilakaragar & Hostel),2,1706,2.1,4.1,7.3,19.3,15.9,13.8,28.8,6.3,1.1,1.3
30,48,49,02,296,2,304849022962,*Gaital Part,,927,4212,4212,0,,*Gaital Part,2,913,2.3,9.4,19.5,25.7,19.3,10.3,6.4,7.1,4.5,*Gaital Part,2,4212,10.9,12.6,11.9,9.6,9.0,9.7,24.8,5.6,2.5,3.3
30,48,49,02,310,2,304849023102,*Kachari Bazar,,88,256,256,0,,*Kachari Bazar,2,42,7.1,7.1,9.5,31.0,21.4,16.7,2.4,4.8,4.4,*Kachari Bazar,2,256,5.1,7.8,11.7,10.9,11.7,6.3,32.0,7.0,2.7,4.7
30,48,49,02,600,2,304849026002,*Kanikatar Para,,306,1467,1467,0,,*Kanikatar Para,2,304,2.6,8.6,18.4,19.1,24.3,9.5,4.9,12.5,4.8,*Kanikatar Para,2,1467,10.4,13.6,10.4,8.8,13.4,10.1,21.5,4.5,2.6,4.6
30,48,49,02,605,2,304849026052,*Kharam Patti,,321,1506,1506,0,,*Kharam Patti,2,315,2.9,9.8,21.3,26.3,13.3,10.5,4.8,11.1,4.6,*Kharam Patti,2,1506,8.2,11.0,11.2,9.8,9.0,9.5,28.6,6.6,2.1,4.1
30,48,49,02,929,2,304849029292,*Shulakia (Part),,667,2809,2809,0,,*Shulakia (Part),2,659,3.9,12.7,20.5,26.1,17.5,10.0,4.7,4.6,4.2,*Shulakia (Part),2,2809,7.9,10.6,12.1,10.1,9.2,8.7,28.1,6.6,2.7,4.0
30,48,49,03,,,30484903,Ward No-03 Total,,2101,10934,10631,303,,Ward No-03 Total,,1966,3.5,8.4,18.3,26.3,20.5,9.3,5.3,8.3,4.6,Ward No-03 Total,,10934,6.2,10.7,14.4,10.3,10.3,8.6,26.1,7.3,2.3,3.7
30,48,49,03,160,2,304849031602,*Begum Rokeya Road,,198,962,899,63,,*Begum Rokeya Road,2,190,4.2,7.4,15.8,30.5,24.2,8.4,2.1,7.4,4.4,*Begum Rokeya Road,2,962,7.7,10.4,12.1,9.7,9.8,9.9,29.7,5.8,2.2,2.8
30,48,49,03,280,2,304849032802,*Gouranga Bazar,,170,925,802,123,,*Gouranga Bazar,2,143,4.9,7.0,18.9,23.8,11.2,11.2,7.0,16.1,5.0,*Gouranga Bazar,2,925,5.8,6.5,8.2,10.4,11.7,10.9,30.9,9.0,2.7,3.9
30,48,49,03,310,2,304849033102,*Kalibari Road,,191,1009,892,117,,*Kalibari Road,2,186,2.7,8.1,17.2,26.3,20.4,11.3,4.8,9.1,4.7,*Kalibari Road,2,1009,6.1,7.2,8.1,11.4,8.0,9.5,32.8,8.3,2.7,5.7
